OBJECTID,canada_points,X,Y,bc_forst_carb,wc2_0_bio_10m_01,wc2_0_bio_10m_04,wc2_0_bio_10m_06,wc2_0_bio_10m_11,wc2_0_bio_10m_13,wc2_0_bio_10m_16
1130,1129,-129.614863317709478,59.579743564258649,31.000000000000000,-2.352395854890347,1034.357799239712676,-22.259250640869141,-15.218250036239624,70.000000000000000,195.000000000000000
1131,1130,-123.912582221628654,51.934544580938223,29.000000000000000,2.810166637102763,875.591240463521103,-17.587749481201172,-8.456374784310659,45.000000000000000,131.000000000000000
1132,1131,-125.831735467127785,54.648644130909034,150.000000000000000,2.690989660099149,856.596316410590020,-16.153499603271484,-8.214249918858210,53.000000000000000,147.000000000000000
1133,1132,-117.840097045109189,50.374347962443352,,6.332312447329362,795.141206289938168,-11.084500312805176,-3.332500110069911,121.000000000000000,352.000000000000000
1134,1133,-130.094509072830164,58.122877342118613,,-0.484426992634932,982.734049603108247,-21.303249359130859,-13.105041424433390,63.000000000000000,180.000000000000000
1135,1134,-131.256562294044897,56.765260661723758,,1.909083356770376,772.309126478623853,-13.799500465393066,-7.348333249489467,246.000000000000000,640.000000000000000
1136,1135,-137.163292439595352,59.770261993735730,0.000000000000000,-1.018291602532069,853.349507013552397,-18.668249130249023,-10.913374821345011,110.000000000000000,287.000000000000000
1137,1136,-118.972105673123110,50.496139294312869,150.000000000000000,5.075583333770434,805.608425820492585,-12.315999984741211,-4.820166687170665,88.000000000000000,258.000000000000000
1138,1137,-129.431586700198380,54.585640995151955,,1.297312425759931,643.327079749976747,-11.259750366210938,-5.691041742761930,288.000000000000000,815.000000000000000
1139,1138,-126.954021834022456,57.040299848113605,1.000000000000000,-1.460083266099294,971.739654537207002,-21.257249832153320,-13.596874793370565,73.000000000000000,201.000000000000000
1140,1139,-130.713274622963468,59.986626608890660,,-3.159156297643980,1003.036190107263451,-22.148000717163086,-15.285291830698648,73.000000000000000,203.000000000000000
1141,1140,-122.440790233617690,52.560688866579248,141.000000000000000,4.919968813657761,879.814888658969494,-15.097749710083008,-6.320666591326396,63.000000000000000,166.000000000000000
1142,1141,-130.089022300214253,55.608185841703047,288.000000000000000,3.838959716260433,587.482361834938501,-7.866560459136963,-2.963747292757034,297.000000000000000,788.000000000000000
1143,1142,-116.792836280596106,50.504404555064866,17.000000000000000,0.222416633119186,814.261896020467248,-15.846750259399414,-9.686541636784872,141.000000000000000,384.000000000000000
1144,1143,-121.818323319607501,57.474856472134100,0.000000000000000,-0.019937537610531,1075.805631104823306,-21.332000732421875,-13.338125228881836,97.000000000000000,241.000000000000000
1145,1144,-122.808920351160637,50.268784973706012,275.000000000000000,2.720625033602118,703.152299465414444,-12.067500114440918,-5.723958273728688,161.000000000000000,452.000000000000000
1146,1145,-123.595662319905841,52.929527899446384,,2.983718752240141,861.372786721944067,-16.722249984741211,-7.993541657924652,58.000000000000000,160.000000000000000
1147,1146,-128.947849087614998,58.030983762037266,,-1.775500024358432,949.990370424783805,-20.786500930786133,-13.500250101089478,71.000000000000000,205.000000000000000
1148,1147,-124.107505349195065,53.593579534394451,131.000000000000000,1.979749917673568,886.900225263275388,-17.884750366210938,-9.365708440542221,64.000000000000000,174.000000000000000
1149,1148,-121.879291468046404,50.467762093583865,,0.761104219903549,660.830350640211122,-12.107999801635742,-6.849083284536998,106.000000000000000,302.000000000000000
1150,1149,-127.905798246903743,54.076221134821346,,1.028510483602683,691.193608464120985,-13.680500030517578,-7.135291665792465,214.000000000000000,632.000000000000000
1151,1150,-125.590645177157398,55.521178326597038,37.000000000000000,-0.099083294471105,876.906703232358723,-18.562000274658203,-11.040208339691162,66.000000000000000,188.000000000000000
1152,1151,-115.604206519637003,49.688917176275496,65.000000000000000,2.710260416575087,804.576443865325473,-14.160750389099121,-7.166583399288356,77.000000000000000,197.000000000000000
1153,1152,-121.000782814115922,57.011672411188300,38.000000000000000,0.120062498996655,1197.150981943290617,-24.582500457763672,-15.329083283742269,84.000000000000000,209.000000000000000
1154,1153,-121.824088767896825,53.998599446994795,139.000000000000000,3.883812531828880,849.506621389142197,-14.887499809265137,-6.731749931971232,92.000000000000000,263.000000000000000
1155,1154,-131.524244661950775,58.888900331323867,0.000000000000000,-0.879302183787028,1052.027745408409601,-22.866750717163086,-14.450708627700806,64.000000000000000,176.000000000000000
1156,1155,-123.359954718379683,53.460458978458064,9.000000000000000,2.832156273225943,877.969338286515153,-16.844999313354492,-8.366499759256840,66.000000000000000,177.000000000000000
1157,1156,-131.664185791123344,57.377408318685461,,-1.099895829955737,775.379271454204286,-15.895750045776367,-10.012791633605957,163.000000000000000,451.000000000000000
1158,1157,-134.098239484457565,59.675138167528559,0.000000000000000,-1.156781278550625,953.126993405051167,-20.968000411987305,-13.261083523432413,48.000000000000000,137.000000000000000
1159,1158,-129.241189337579158,56.351899713404968,,0.951010296742121,769.991462246459150,-15.239000320434570,-8.205666859944662,140.000000000000000,375.000000000000000
1160,1159,-125.028459765453917,49.550134513092793,,7.090864588816960,544.077952422800877,-4.404250144958496,0.922999938329061,290.000000000000000,808.000000000000000
1161,1160,-122.301825235110513,59.106691041991063,5.000000000000000,-1.109010457992554,1388.274541259589341,-28.780000686645508,-19.136666615804035,95.000000000000000,230.000000000000000
1162,1161,-122.397799940758077,49.922122574182360,221.000000000000000,5.357208391030629,673.714599549551849,-9.231249809265137,-2.617249985535940,219.000000000000000,597.000000000000000
1163,1162,-126.335201338585321,54.218799333380375,72.000000000000000,1.569187518209219,771.187885663849102,-14.964500427246094,-7.944124942024549,65.000000000000000,181.000000000000000
1164,1163,-125.424473654268169,58.893039440611375,0.000000000000000,-1.915541658798854,1013.959594871512763,-21.051500320434570,-13.986541906992594,101.000000000000000,254.000000000000000
1165,1164,-127.656437970989472,52.912055474802273,,2.424989573657513,627.123193553823057,-10.407999992370605,-4.822999954223633,323.000000000000000,947.000000000000000
1166,1165,-125.732883339262045,55.949046564986894,41.000000000000000,-0.440968751907349,903.554313162701419,-19.555500030517578,-11.649374961853027,68.000000000000000,192.000000000000000
1167,1166,-120.466649279497929,50.384403916226347,52.000000000000000,4.213927000761032,797.332994781057778,-13.133250236511230,-5.689291656017303,53.000000000000000,139.000000000000000
1168,1167,-121.593426995891264,51.786003022725211,104.000000000000000,4.137801977495353,829.446721465311725,-14.532500267028809,-6.345416804154714,59.000000000000000,161.000000000000000
1169,1168,-122.497337335333071,54.176553783821781,,3.395166683321198,895.637661376339565,-15.892999649047852,-7.935375042259693,80.000000000000000,223.000000000000000
1170,1169,-120.868901586478742,58.696502982525260,43.000000000000000,-0.671989450852076,1336.780280121397936,-27.629999160766602,-17.920541604359943,82.000000000000000,202.000000000000000
1171,1170,-121.141395319238995,59.671070704827812,5.000000000000000,-1.797489660481612,1377.676600410598439,-28.850999832153320,-18.996416727701824,83.000000000000000,208.000000000000000
1172,1171,-129.487418971072032,59.581751818964342,48.000000000000000,-2.050177022814751,1062.782990887445067,-22.600000381469727,-15.469374974568685,68.000000000000000,189.000000000000000
1173,1172,-120.940874320729563,58.848817008776088,38.000000000000000,-1.218249986569087,1299.785923899547470,-27.226749420166016,-17.749291419982910,85.000000000000000,211.000000000000000
1174,1173,-120.116816719604799,54.630658654571754,41.000000000000000,2.262854165708025,797.540850436319602,-14.347249984741211,-7.310916605095069,95.000000000000000,252.000000000000000
1175,1174,-125.709612110278840,51.876016137876533,185.000000000000000,1.513000086881220,702.880358498835676,-13.459750175476074,-7.049458271513383,120.000000000000000,328.000000000000000
1176,1175,-119.793484143893323,49.832494288836969,95.000000000000000,7.286041659613450,802.839437297458517,-10.347749710083008,-2.551708271106084,44.000000000000000,115.000000000000000
1177,1176,-126.221763844255051,56.385640941265976,,-1.900052135189374,876.530250924005259,-19.429250717163086,-12.333875258763632,79.000000000000000,214.000000000000000
1178,1177,-125.266395939090017,49.357278162087184,,7.062166723112266,550.966742389988667,-4.968249797821045,0.801250060399373,367.000000000000000,1010.000000000000000
1179,1178,-127.393200543248128,54.447571512144322,49.000000000000000,1.379770827945322,717.678380253720320,-13.905750274658203,-7.254416713491082,123.000000000000000,354.000000000000000
1180,1179,-120.770694334181684,50.616805096628866,61.000000000000000,3.328135537604491,758.649163318651745,-12.695249557495117,-5.967208127180736,57.000000000000000,150.000000000000000
1181,1180,-121.656736855906814,49.475471741749885,338.000000000000000,5.756430635849635,624.728500928222616,-6.442347049713135,-1.393069803714752,220.000000000000000,589.000000000000000
1182,1181,-124.501684035420453,59.020087086579380,1.000000000000000,-1.030479152997335,1213.641243131149849,-25.073499679565430,-16.442374706268311,107.000000000000000,265.000000000000000
1183,1182,-122.110716242524532,55.716136332057545,130.000000000000000,1.767374967535337,908.179225880077297,-16.585500717163086,-9.570291876792908,89.000000000000000,238.000000000000000
1184,1183,-132.935702149959866,58.416969174233614,,-1.566593736410141,806.916655338521764,-17.039749145507813,-10.908166646957397,165.000000000000000,435.000000000000000
1185,1184,-119.966963763184381,51.391781744147153,,1.836177082421879,731.532227652255415,-13.279000282287598,-6.977375082671642,112.000000000000000,311.000000000000000
1186,1185,-121.582644560325392,57.895781764166053,0.000000000000000,0.364114563291272,1229.539087202042083,-24.451250076293945,-15.427458524703979,87.000000000000000,215.000000000000000
1187,1186,-130.064724247617789,59.547655413755699,,-3.370885466535886,921.009372255595849,-19.804250717163086,-14.088875214258829,75.000000000000000,213.000000000000000
1188,1187,-122.219062013182935,49.676898340346021,5.000000000000000,5.635958368579547,653.982070508944616,-8.529999732971191,-2.043874959150950,236.000000000000000,644.000000000000000
1189,1188,-122.443651076832879,50.372345975368148,108.000000000000000,1.223770858719945,692.533192736502997,-13.262999534606934,-7.080499939620495,116.000000000000000,329.000000000000000
1190,1189,-125.694339664539342,59.367653690602125,10.000000000000000,-1.279270822803179,1274.606784219709425,-26.928749084472656,-17.809666315714519,81.000000000000000,200.000000000000000
1191,1190,-124.806073984088613,59.930953325631911,,-1.093500092625618,1236.766993771525904,-25.371999740600586,-16.565416812896729,94.000000000000000,235.000000000000000
1192,1191,-128.636451978292939,59.564338603399605,38.000000000000000,-1.749906182289124,1109.654191573149546,-23.262500762939453,-15.862249930699667,67.000000000000000,179.000000000000000
1193,1192,-122.149800357343054,49.368331157132459,0.000000000000000,5.985093747576077,609.203220762987144,-6.443250179290771,-0.880708356698354,263.000000000000000,706.000000000000000
1194,1193,-132.757577380972464,58.986676388262431,,-0.225739543636640,869.608684845291805,-17.891750335693359,-10.873791654904684,103.000000000000000,274.000000000000000
1195,1194,-125.240289396059822,59.583050175225630,3.000000000000000,-1.246822855435312,1105.240476359044351,-22.494749069213867,-14.755749940872192,96.000000000000000,238.000000000000000
1196,1195,-130.418578833431440,54.799132684783515,161.000000000000000,6.401736156394084,522.735824120669918,-4.413541793823242,0.279861013094584,323.000000000000000,841.000000000000000
1197,1196,-127.002312633412885,58.037808932612101,,-2.355354204773903,947.177852489583188,-20.335750579833984,-13.719541788101196,80.000000000000000,210.000000000000000
1198,1197,-125.278724939971113,49.441066879711059,324.000000000000000,7.062166723112266,550.966742389988667,-4.968249797821045,0.801250060399373,367.000000000000000,1010.000000000000000
1199,1198,-124.805980549905286,51.903819989469241,,2.501854099333286,765.978656620306310,-14.927749633789063,-7.013458271821340,45.000000000000000,121.000000000000000
1200,1199,-119.007058665180296,51.982214722140931,,2.804812562341491,797.974626592770392,-14.387249946594238,-7.060041586558024,145.000000000000000,406.000000000000000
1201,1200,-123.740764351885502,56.410727209363628,20.000000000000000,-1.338447848955790,886.581096243986394,-19.229000091552734,-11.802749872207642,96.000000000000000,260.000000000000000
1202,1201,-120.491739393324607,53.614038048897733,,0.418385433188329,775.274895192743202,-14.837750434875488,-8.550250093142191,107.000000000000000,285.000000000000000
1203,1202,-132.367838940293154,53.471417680767303,,6.850569680333138,406.967684824351750,-0.978552281856537,2.574977646271388,313.000000000000000,886.000000000000000
1204,1203,-130.678672149790117,58.933568951362709,,-2.414281263947487,1059.601785655277581,-23.077249526977539,-15.617666800816854,65.000000000000000,187.000000000000000
1205,1204,-126.400870882216196,54.915945185702839,103.000000000000000,1.794489483038584,829.484521536641637,-16.092750549316406,-8.608375092347464,62.000000000000000,167.000000000000000
1206,1205,-132.024202759905194,59.732491612683383,66.000000000000000,-1.039635452131430,1106.156543921265438,-23.996999740600586,-15.505249818166098,54.000000000000000,156.000000000000000
1207,1206,-124.391925536369840,59.598180455321241,17.000000000000000,-0.917979126175245,1308.660739173324373,-26.990499496459961,-17.716125011444092,97.000000000000000,239.000000000000000
1208,1207,-127.232886189378206,55.023862342390316,72.000000000000000,2.297177039086819,783.226804616540448,-14.811499595642090,-7.280583242575328,87.000000000000000,232.000000000000000
1209,1208,-125.620474736536792,51.750101094883860,,2.651166665057341,713.822250191116723,-13.224249839782715,-6.070541600386302,114.000000000000000,307.000000000000000
1210,1209,-128.780885619858623,59.900048835018765,,-1.769916566709677,1307.578859372398483,-27.324249267578125,-18.927749951680500,60.000000000000000,161.000000000000000
1211,1210,-128.198354885423214,52.089558543752133,91.000000000000000,8.523567697964609,424.325621170096326,-0.112890623509884,3.708203103393316,375.000000000000000,1038.000000000000000
1212,1211,-122.081670035661432,54.549003215176690,103.000000000000000,2.437291643271843,899.698992901579913,-16.351249694824219,-8.794333259264628,89.000000000000000,248.000000000000000
1213,1212,-123.171722612503146,49.221078956056253,,10.160789534449577,518.737090258145145,-0.692631602287292,4.136842191219330,224.000000000000000,616.000000000000000
1214,1213,-122.012014298976865,52.030298526774665,42.000000000000000,4.799343730012576,868.849794633120382,-14.619000434875488,-6.194666783014934,55.000000000000000,150.000000000000000
1215,1214,-121.162178615724514,51.808147515047807,7.000000000000000,4.325708399216334,838.128134526384201,-14.583499908447266,-6.261166632175446,72.000000000000000,189.000000000000000
1216,1215,-119.616841727988231,51.526498704942234,0.000000000000000,3.699364490807056,806.257679782175046,-13.850749969482422,-6.347291628519694,110.000000000000000,312.000000000000000
1217,1216,-129.827610136365877,58.580850994322319,31.000000000000000,-1.685447906454404,1010.146586592538711,-21.915750503540039,-14.312541643778482,67.000000000000000,192.000000000000000
1218,1217,-126.540851369814703,55.052875585973403,46.000000000000000,2.034218753377596,884.168803000075172,-17.714500427246094,-9.328916867574057,60.000000000000000,161.000000000000000
1219,1218,-127.849553236447633,55.922869114158956,118.000000000000000,2.288572867711385,854.228942979034059,-16.799999237060547,-8.350249856710434,90.000000000000000,240.000000000000000
1220,1219,-128.135302366655964,55.655622147908893,136.000000000000000,3.299854119618734,783.236620679970201,-14.012999534606934,-6.189916511376699,101.000000000000000,262.000000000000000
1221,1220,-125.552888540447242,53.658040225123841,0.000000000000000,2.586239531636238,816.726444609487203,-16.261749267578125,-7.816416566570600,54.000000000000000,155.000000000000000
1222,1221,-117.660060705039641,51.377480440722898,192.000000000000000,0.132927090240022,799.844216355010076,-15.447500228881836,-9.538749933242798,198.000000000000000,567.000000000000000
1223,1222,-125.112315513138100,54.921440161427185,128.000000000000000,2.311562551806370,926.758390887203518,-17.680250167846680,-9.660874982674917,55.000000000000000,154.000000000000000
1224,1223,-122.809418092431116,59.851252499702937,165.000000000000000,-1.730281203985214,1399.594663858857984,-29.375749588012695,-19.717041651407879,93.000000000000000,227.000000000000000
1225,1224,-126.149110162707231,51.295154329327559,,2.420145844419797,628.458247825365675,-10.215499877929688,-4.846000125010808,203.000000000000000,559.000000000000000
1226,1225,-130.311069979827806,58.516606644158813,,-1.981979206204414,978.371794321035509,-21.343750000000000,-14.010666608810425,68.000000000000000,195.000000000000000
1227,1226,-123.870120194304633,48.905724774868887,,6.872479184220235,539.809019630379680,-4.068250179290771,0.768666704495748,298.000000000000000,880.000000000000000
1228,1227,-130.632038322959602,58.438747472313324,,-0.711947902416190,929.686516878931002,-19.702999114990234,-12.418499946594238,64.000000000000000,184.000000000000000
1229,1228,-116.201096574469688,50.085618381892331,,-0.112322891751925,751.653894976241304,-13.757499694824219,-8.975249965985617,112.000000000000000,311.000000000000000
1230,1229,-121.151714877769308,58.291892388536510,39.000000000000000,-0.357791677117348,1342.191695178948976,-27.434499740600586,-17.757541815439861,83.000000000000000,202.000000000000000
1231,1230,-121.407691469188038,59.784971993103021,,-1.696135371923447,1379.495531080349565,-28.874250411987305,-19.050791581471760,86.000000000000000,214.000000000000000
1232,1231,-117.998033952318352,51.180577310413810,153.000000000000000,-0.565166686971982,806.079635594779916,-15.454500198364258,-10.102916638056437,220.000000000000000,636.000000000000000
1233,1232,-124.390127448775402,51.587284149913913,,2.188083212822676,657.417146479861231,-12.400750160217285,-5.602541834115982,66.000000000000000,183.000000000000000
1234,1233,-124.936048890982619,55.618021398248729,32.000000000000000,-0.723895832896233,856.279662445982694,-18.320999145507813,-11.209124962488810,75.000000000000000,208.000000000000000
1235,1234,-129.166726493121814,58.550165892444198,,-2.483083377281825,974.713616862953813,-21.142749786376953,-14.212333281834921,72.000000000000000,208.000000000000000
1236,1235,-123.760174163611637,48.823112635618749,,9.079072877143821,537.974445297390616,-2.919749975204468,2.833333383003870,253.000000000000000,741.000000000000000
1237,1236,-125.004339755593648,51.883225760267770,,1.651124919454257,721.960390326211950,-14.126000404357910,-7.169708391030629,64.000000000000000,171.000000000000000
1238,1237,-132.798663646291942,59.382874684025616,,-2.584114536643028,908.970100885523607,-20.004249572753906,-13.411666552225748,69.000000000000000,198.000000000000000
1239,1238,-121.251164857884760,56.103078106888077,102.000000000000000,2.585937442878882,1017.944388726936609,-17.554750442504883,-10.268333315849304,81.000000000000000,210.000000000000000
1240,1239,-122.647032667212883,56.790854777259987,3.000000000000000,1.186541706323624,976.519174323461698,-18.109500885009766,-10.724833567937216,101.000000000000000,265.000000000000000
1241,1240,-137.604754483474096,59.961667302984708,,-2.981125121315320,873.194967564868080,-18.336250305175781,-12.778166929880777,105.000000000000000,282.000000000000000
1242,1241,-123.156421612946531,55.717811843188905,92.000000000000000,0.275072935968637,893.271771831576075,-17.367500305175781,-10.411166707674662,87.000000000000000,236.000000000000000
1243,1242,-127.095673733669869,58.666135131013988,18.000000000000000,-1.105531349778175,1067.362163728889300,-22.381500244140625,-14.446500142415365,73.000000000000000,187.000000000000000
1244,1243,-131.971934690237163,58.823436740977755,9.000000000000000,-0.115708373486996,962.022740547879380,-20.261499404907227,-12.397958477338156,74.000000000000000,205.000000000000000
1245,1244,-128.084665534472038,57.122851060836652,,-2.171718736489614,881.885533485575479,-19.594249725341797,-12.616291602452597,85.000000000000000,236.000000000000000
1246,1245,-132.776844574210401,59.140472533728584,,-1.222812602917353,902.059803843408190,-19.197000503540039,-12.288166999816895,87.000000000000000,239.000000000000000
1247,1246,-116.492903226400188,51.303081037038851,194.000000000000000,-1.323458328843117,831.863295724458339,-17.282249450683594,-11.466833353042603,108.000000000000000,301.000000000000000
1248,1247,-125.157539978131751,49.800631137476969,,9.100271310657263,549.415739750276430,-3.174218654632568,2.711414987842242,242.000000000000000,678.000000000000000
1249,1248,-119.714948151530749,53.096136553107222,213.000000000000000,2.380229231280585,798.674919312633733,-14.653499603271484,-7.331333140532176,91.000000000000000,250.000000000000000
1250,1249,-118.986252516356686,50.663164533409386,9.000000000000000,4.943479203929503,793.891628638549150,-11.960000038146973,-4.795583471655846,102.000000000000000,296.000000000000000
1251,1250,-129.619690635223265,59.596638253131601,39.000000000000000,-2.352395854890347,1034.357799239712676,-22.259250640869141,-15.218250036239624,70.000000000000000,195.000000000000000
1252,1251,-124.515899770739850,55.700308865353620,123.000000000000000,0.743322903911273,973.198523320870549,-19.899749755859375,-11.702458143234253,64.000000000000000,181.000000000000000
1253,1252,-122.151005656435601,49.554326144256805,267.000000000000000,4.141000054776669,649.844130671654057,-9.142000198364258,-3.326791703701019,226.000000000000000,611.000000000000000
1254,1253,-123.753238118556240,51.536418797155029,25.000000000000000,2.547770810623964,735.680550789460767,-14.342499732971191,-6.440333346525828,48.000000000000000,138.000000000000000
1255,1254,-122.115415466811939,52.012569438810992,103.000000000000000,4.799343730012576,868.849794633120382,-14.619000434875488,-6.194666783014934,55.000000000000000,150.000000000000000
1256,1255,-124.449859665223741,55.372879935064446,62.000000000000000,-0.107270816961924,890.921781905377429,-18.669500350952148,-11.178625027338663,73.000000000000000,204.000000000000000
1257,1256,-120.202873305968268,51.094577303789720,52.000000000000000,4.577000024418036,835.710774968235455,-14.204750061035156,-5.936458398898442,69.000000000000000,180.000000000000000
1258,1257,-135.381653945774673,59.973734573402908,,-3.165593673785528,847.227755522533471,-17.772249221801758,-12.352208216985067,101.000000000000000,268.000000000000000
1259,1258,-124.237198811459791,48.646957470381565,206.000000000000000,7.716771467278401,492.871636609288089,-2.848866462707520,2.036439975102743,439.000000000000000,1263.000000000000000
1260,1259,-126.291348196646041,58.864333595342153,,-3.285333372652531,969.867267650034591,-21.071500778198242,-14.701499938964844,96.000000000000000,244.000000000000000
1261,1260,-128.817845433936895,56.380033500826620,117.000000000000000,1.109427058448394,810.227567908099104,-16.147750854492188,-8.673000067472458,110.000000000000000,298.000000000000000
1262,1261,-120.147210243045024,49.613416721502773,70.000000000000000,2.207802121527493,699.053972382991560,-11.817500114440918,-6.130583326021831,67.000000000000000,188.000000000000000
1263,1262,-125.324832943590920,54.509869458932968,102.000000000000000,1.936114543117583,849.572307926107896,-16.116750717163086,-8.832500159740448,59.000000000000000,162.000000000000000
1264,1263,-121.382132251355699,56.730492350206084,18.000000000000000,1.041406378149986,1081.337701358822869,-20.955999374389648,-12.525499661763510,86.000000000000000,221.000000000000000
1265,1264,-124.228787344612542,56.476183154076324,137.000000000000000,0.623906264702479,977.246359788716518,-20.070499420166016,-11.726624727249146,75.000000000000000,202.000000000000000
1266,1265,-125.923192974362323,58.615459845742265,29.000000000000000,-2.873145803809166,981.062168781098649,-21.046499252319336,-14.466499964396158,97.000000000000000,246.000000000000000
1267,1266,-122.074601586452800,53.972339574096836,157.000000000000000,3.832750069598357,856.164463091961579,-15.220749855041504,-6.971208274364471,90.000000000000000,253.000000000000000
1268,1267,-123.181557640506057,58.927197256916081,123.000000000000000,-1.122156242529551,1372.223507098985237,-28.508499145507813,-18.926625092824299,106.000000000000000,259.000000000000000
1269,1268,-127.926699350873974,59.419311779151883,50.000000000000000,-1.032166644930840,1191.142497622607152,-24.528999328613281,-16.582499742507935,65.000000000000000,171.000000000000000
1270,1269,-119.810240754581258,53.683768469365631,,-0.646552140514056,792.755601945387980,-15.584500312805176,-9.728083372116089,103.000000000000000,278.000000000000000
1271,1270,-120.671540396592121,58.901483309716809,0.000000000000000,-1.098250021537145,1298.179101731017681,-27.044750213623047,-17.593125184377033,84.000000000000000,207.000000000000000
1272,1271,-132.899001030606343,59.414049198058628,,-1.876250018676122,988.966254736174506,-21.763250350952148,-14.149083455403646,66.000000000000000,190.000000000000000
1273,1272,-128.289269682371639,58.916520547162619,,-2.013864532113075,1006.125022831647470,-21.334999084472656,-14.434874773025513,73.000000000000000,192.000000000000000
1274,1273,-121.611992139838833,49.468873660722906,,5.756430635849635,624.728500928222616,-6.442347049713135,-1.393069803714752,220.000000000000000,589.000000000000000
1275,1274,-123.040655965294832,51.712251858491186,32.000000000000000,2.862812401726842,841.926394832684537,-16.818000793457031,-7.902791857719421,46.000000000000000,133.000000000000000
1276,1275,-136.863684086014956,59.289865136577973,,-3.024166723092397,821.639246855645183,-15.302249908447266,-11.473541816075643,161.000000000000000,448.000000000000000
1277,1276,-116.230887719295083,50.738058342387390,38.000000000000000,3.701104196409384,883.052241412937633,-15.979749679565430,-7.486458122730255,67.000000000000000,177.000000000000000
1278,1277,-130.227721600703433,57.436180995695644,65.000000000000000,1.262135487670700,876.730510803776951,-17.010250091552734,-9.625208377838135,72.000000000000000,190.000000000000000
1279,1278,-120.108542352121489,56.547213613539640,58.000000000000000,0.745656142632167,1057.003851894575064,-20.424249649047852,-12.473124980926514,86.000000000000000,224.000000000000000
1280,1279,-127.833619087899848,53.211455622199750,,3.490300985674063,623.785891197846922,-8.603610992431641,-3.761435141166051,369.000000000000000,1064.000000000000000
1281,1280,-129.155510557430347,53.702001758403291,90.000000000000000,5.373688047130902,574.749361648095146,-5.938754081726074,-1.432064513365428,465.000000000000000,1343.000000000000000
1282,1281,-120.939087532452305,50.004971497822837,77.000000000000000,5.264510422945023,756.185595240606176,-11.468500137329102,-4.051291684309642,51.000000000000000,146.000000000000000
1283,1282,-121.476471394997589,59.534246243242663,123.000000000000000,-1.522229281564554,1360.167719639874349,-28.457000732421875,-18.733333428700764,87.000000000000000,215.000000000000000
1284,1283,-122.974354464382287,51.210655838358605,,0.570989593863487,670.447256896573094,-13.043250083923340,-7.395708441734314,67.000000000000000,191.000000000000000
1285,1284,-118.317381888498005,50.990705936062469,114.000000000000000,2.780458288888136,788.462474611821563,-13.395500183105469,-6.729791740576426,169.000000000000000,501.000000000000000
1286,1285,-120.123658174256491,51.447356592285097,67.000000000000000,3.390437317391237,779.400235454810399,-13.221500396728516,-6.238083501656850,92.000000000000000,252.000000000000000
1287,1286,-122.340142402693928,49.670146625999365,0.000000000000000,3.389000027750929,658.781555901166939,-10.296250343322754,-4.345208317041397,221.000000000000000,605.000000000000000
1288,1287,-122.588869120179368,51.037898468934394,,0.280177145575484,663.413706409330530,-12.923250198364258,-7.516124864419301,76.000000000000000,220.000000000000000
1289,1288,-117.748417660750249,50.881315365048664,,0.612458272526662,795.687440434265682,-14.736749649047852,-8.922041694323221,222.000000000000000,641.000000000000000
1290,1289,-126.350122910052193,50.986362632953579,178.000000000000000,6.101445889721314,494.607196523520656,-3.919558286666870,0.579337477684021,271.000000000000000,749.000000000000000
1291,1290,-127.201487090673325,56.954721253071718,0.000000000000000,-2.127083336313566,902.821246684719540,-20.097000122070313,-13.127249876658121,77.000000000000000,214.000000000000000
1292,1291,-122.942787840910810,57.726580062867271,115.000000000000000,0.140718734512726,1080.957905387177334,-21.780750274658203,-13.212666670481363,113.000000000000000,286.000000000000000
1293,1292,-124.173869075997672,48.909400008360592,,7.102250001082818,547.929835780538042,-4.590499877929688,0.943624973297119,365.000000000000000,1052.000000000000000
1294,1293,-117.696116234280041,50.454449595907633,,2.323854165772597,751.887716403524905,-12.843999862670898,-6.680166602134705,183.000000000000000,532.000000000000000
1295,1294,-116.712807108872596,50.780333625718491,6.000000000000000,-1.292614609003067,808.689756958033172,-16.138750076293945,-10.947458346684774,147.000000000000000,408.000000000000000
1296,1295,-120.111474380461104,52.028015351484584,136.000000000000000,3.735593718787035,800.535332649670977,-13.818249702453613,-6.210458318392436,102.000000000000000,277.000000000000000
1297,1296,-119.464073654945537,53.115515333609622,103.000000000000000,-0.650749956568082,773.796331191703985,-14.958749771118164,-9.562374869982401,102.000000000000000,282.000000000000000
1298,1297,-127.183387112524841,49.915850410797802,76.000000000000000,8.705527283251286,408.588641812665742,0.772448956966400,4.247789094845454,531.000000000000000,1484.000000000000000
1299,1298,-120.263514458345341,54.893835122180036,84.000000000000000,2.540239545206229,845.719890092795254,-15.442749977111816,-7.820208286245664,91.000000000000000,240.000000000000000
1300,1299,-128.719789863252629,59.053008944098053,,-2.297083313266436,1003.017088089568006,-21.529750823974609,-14.661958456039429,73.000000000000000,197.000000000000000
1301,1300,-126.883984719044975,51.188824635126949,,4.294644359499216,551.524503713933768,-6.337626457214355,-1.770538772145907,286.000000000000000,820.000000000000000
1302,1301,-126.149939065673124,49.746366514917014,,6.876417321463426,520.342850684575183,-3.888746738433838,1.059036632378896,447.000000000000000,1201.000000000000000
1303,1302,-121.889053159037488,52.662394408358125,219.000000000000000,4.350416680177053,837.853291073817786,-14.804749488830566,-6.258874972661336,72.000000000000000,193.000000000000000
1304,1303,-129.454131361501993,57.439732241881728,69.000000000000000,-0.870927127699057,870.585771476323657,-18.922500610351563,-11.524416883786520,83.000000000000000,226.000000000000000
