OBJECTID,OR_random_Merge,X,Y,raster_OR_c,raster_WA_c
435,435,-118.560004596213616,45.011302491428580,-0.136338374206645,
436,436,-118.777038904466110,44.878423527029554,-0.153378563871568,
437,437,-118.809218926888150,44.920477273156052,-0.153378563871568,
438,438,-118.636350117887559,44.805230673726726,-0.153378563871568,
439,439,-118.746366676478146,44.829005714991126,-0.153378563871568,
440,440,-118.857793407676581,44.906811446344875,-0.153378563871568,
441,441,-118.652738803529473,45.044151539082804,-1.352896770280650,
442,442,-118.678504218643354,45.084703786349507,-1.352896770280650,
443,443,-118.707154220041048,45.212036105772654,-1.352896770280650,
444,444,-118.771543510424067,45.060529444205770,-1.352896770280650,
445,445,-118.778501647525218,45.150532571945234,-1.352896770280650,
446,446,-118.968262177028180,45.199898074725922,0.416678111819269,
447,447,-118.937989386296579,45.129116220010133,0.416678111819269,
448,448,-118.863202098085480,45.056007667201357,0.416678111819269,
449,449,-118.909624173212080,45.171858077617003,0.416678111819269,
450,450,-118.865658575652787,45.173203056948068,0.416678111819269,
451,451,-119.271445042568757,44.956304543181432,0.285921560503943,
452,452,-119.270386343422274,45.026997597054049,0.285921560503943,
453,453,-119.341498279631423,44.902447445500457,0.285921560503943,
454,454,-119.323557023063131,44.899511593757040,,
455,455,-119.176639885373618,44.982289542840419,0.285921560503943,
456,456,-119.638471142150877,44.922866570271765,0.366543910341938,
457,457,-119.370879671100738,45.112450248288894,0.366543910341938,
458,458,-119.415418251087885,44.989375914460084,0.366543910341938,
459,459,-119.531801624606885,44.913423059189824,0.366543910341938,
460,460,-119.389621629823068,45.126018062468461,0.366543910341938,
461,461,-119.391031441894143,44.679079632856769,0.068158951870361,
462,462,-119.473382571818320,44.619055153136060,0.068158951870361,
463,463,-119.079815729127233,44.660721238130350,0.068158951870361,
464,464,-119.097052070915765,44.630944644972999,0.068158951870361,
465,465,-119.246901110907288,44.664462679264716,0.068158951870361,
466,466,-118.522551358362534,44.575989793307770,0.281506918373200,
467,467,-118.391562425717211,44.485456193517848,0.281506918373200,
468,468,-118.525527358190175,44.505502435238157,0.281506918373200,
469,469,-118.347131316552918,44.575370821976549,0.281506918373200,
470,470,-118.463991060647118,44.507045357033633,0.281506918373200,
471,471,-118.686400696283727,44.719163334567838,-0.293289004631574,
472,472,-118.851705395434067,44.652649343803205,-0.293289004631574,
473,473,-118.694246405329295,44.670168621219887,-0.293289004631574,
474,474,-118.581404941304413,44.636445823514862,-0.293289004631574,
475,475,-118.848616688093159,44.598638813075524,-0.293289004631574,
476,476,-118.775981257999774,44.774002397272909,-0.990935640772499,
477,477,-118.978465627655623,44.883607399558628,-0.990935640772499,
478,478,-118.822054160994753,44.810787095383034,-0.990935640772499,
479,479,-118.968285664865903,44.704812403375627,-0.990935640772499,
480,480,-119.022182766899562,44.856082477397194,-0.990935640772499,
481,481,-119.187608604635102,44.767891273215810,0.306074800339410,
482,482,-119.171084886420772,44.713565932025460,0.306074800339410,
483,483,-119.033668649122149,44.714678422811687,0.306074800339410,
484,484,-119.092754314818649,44.846439451067226,,
485,485,-119.187102447903214,44.792817172314301,0.306074800339410,
486,486,-119.971023291702409,44.946896706387577,-0.322502292170102,
487,487,-119.794043431506736,44.951569592012333,-0.322502292170102,
488,488,-119.859741835027421,44.931039734651335,-0.322502292170102,
489,489,-119.922442646065974,44.916860938085676,-0.322502292170102,
490,490,-119.769638266380355,44.936869451061057,-0.322502292170102,
491,491,-120.232189844883294,44.644840111754434,-1.140428186795119,
492,492,-120.111112737933809,44.580794837544943,-1.140428186795119,
493,493,-120.201695477839735,44.619935216310012,-1.140428186795119,
494,494,-120.211915825726294,44.519585869200284,-1.140428186795119,
495,495,-120.306916021566678,44.508856182033412,-1.140428186795119,
496,496,-119.813963853178166,45.076260744971648,0.341097735795501,
497,497,-119.685991111654403,45.028142092065480,0.366543910341938,
498,498,-119.527183368898193,45.071762844065347,0.366543910341938,
499,499,-119.875098366516852,45.100104735037064,0.341097735795501,
500,500,-119.944813117454089,45.157131886137392,0.341097735795501,
501,501,-121.660949449791303,44.012137018958356,0.093084702996671,
502,502,-121.690409613423242,43.846061890004478,0.093084702996671,
503,503,-121.728470562377311,44.085914977449647,0.093084702996671,
504,504,-121.948805898148123,43.867013540143944,0.093084702996671,
505,505,-121.776702747983279,43.832599828543721,0.093084702996671,
506,506,-121.965275239032962,43.541790833251923,0.573434543373496,
507,507,-121.901634579206871,43.678266417221323,0.573434543373496,
508,508,-121.933000783096190,43.546245884643895,0.573434543373496,
509,509,-121.925534177028169,43.575431878516838,0.573434543373496,
510,510,-121.787367104595830,43.590970699860748,0.573434543373496,
511,511,-121.643703733873394,43.654322997870111,0.367343138181831,
512,512,-121.594322976171554,43.929231167699015,0.367343138181831,
513,513,-121.531492252309533,43.791502264568464,0.367343138181831,
514,514,-121.661917463683892,43.724558631279649,0.367343138181831,
515,515,-121.626519357640404,43.939486533960064,0.367343138181831,
516,516,-121.334843025322868,43.902632228530081,0.590768646155919,
517,517,-121.316697986149791,43.893231499545664,0.590768646155919,
518,518,-121.508768005831598,43.931781997288851,0.590768646155919,
519,519,-121.527815088670479,43.984610754518428,0.590768646155919,
520,520,-121.293224465522883,43.878938235968121,0.590768646155919,
521,521,-121.579613002465521,44.058488595264748,0.093666835196135,
522,522,-121.582617656945672,44.048087868290168,0.093666835196135,
523,523,-121.419379254075125,44.070801047336317,0.093666835196135,
524,524,-121.546647308797787,44.049409957349553,0.093666835196135,
525,525,-121.596697522009038,44.061478998535165,0.093666835196135,
526,526,-121.657487898898239,44.144731953215739,0.564742067362430,
527,527,-121.401086277267552,44.258483298894362,-0.549457453942819,
528,528,-121.555764835753280,44.158139237844352,-0.549457453942819,
529,529,-121.420978824178405,44.195779281592536,-0.549457453942819,
530,530,-121.622322487826636,44.185305660757365,-0.549457453942819,
531,531,-121.731013662312023,44.194323661026544,0.564742067362430,
532,532,-121.663422028369382,44.120512863081785,0.564742067362430,
533,533,-121.670754942570966,44.257819469250308,0.564742067362430,
534,534,-121.650325595550157,44.228695320777831,0.564742067362430,
535,535,-121.669314183712004,44.114584240732313,0.564742067362430,
536,536,-121.156043356252951,44.260242805331814,0.039407638103976,
537,537,-121.248334250235587,43.992782293662628,0.039407638103976,
538,538,-121.381331292547145,44.272944454385595,0.039407638103976,
539,539,-121.193281656363467,44.253196202552999,0.039407638103976,
540,540,-121.262181108607365,43.982381908787715,0.039407638103976,
541,541,-121.735087675997647,44.666562819591434,-3.018547107741331,
542,542,-121.705658001765926,44.631554086029382,-3.018547107741331,
543,543,-121.619625011783057,44.566142372964805,-3.018547107741331,
544,544,-121.738061420914789,44.326289387981888,0.564742067362430,
545,545,-121.813521357911725,44.327023262429861,-3.018547107741331,
546,546,-121.448059041818738,44.620246111274753,0.864087052881943,
547,547,-121.430294338868180,44.576212789196575,0.864087052881943,
548,548,-121.560294615592227,44.478325266248589,0.864087052881943,
549,549,-121.577072248681361,44.482131707009898,0.864087052881943,
550,550,-121.536785061270621,44.450944152882755,0.864087052881943,
551,551,-121.283580362680198,44.537523941740687,0.216839689967710,
552,552,-121.458500514895547,44.453659706374197,0.216839689967710,
553,553,-121.342699600604135,44.493549370777600,0.216839689967710,
554,554,-121.309257518478830,44.549797381749897,0.864087052881943,
555,555,-121.532658494426641,44.383244630987463,0.564742067362430,
556,556,-121.840244869697301,43.381782206565561,0.609465990841938,
557,557,-121.727147092515168,43.463715504817344,0.609465990841938,
558,558,-121.870644393435953,43.426698258793522,0.609465990841938,
559,559,-121.696704921958712,43.477375829816367,0.609465990841938,
560,560,-121.747456274443778,43.450509001332591,0.609465990841938,
561,561,-121.760714046157489,43.518680297768412,1.104048984774864,
562,562,-122.122303882791073,43.498361186691511,1.104048984774864,
563,563,-122.007930397307973,43.443323383104030,1.104048984774864,
564,564,-121.936786902295864,43.456020416238061,1.104048984774864,
565,565,-122.086427804196433,43.522855513903721,1.104048984774864,
566,566,-121.622570931023347,43.622362284623478,1.557251279858186,
567,567,-121.651580476004199,43.539684362438550,1.557251279858186,
568,568,-121.574602340877902,43.642372909402354,1.557251279858186,
569,569,-121.652680053047391,43.636994939515716,1.557251279858186,
570,570,-121.551951727983919,43.687838343517683,0.696529260068829,
571,571,-121.457104266831834,43.442180230508654,0.205678297125874,
572,572,-121.471283352008186,43.431862781880966,0.205678297125874,
573,573,-121.626131041305825,43.369461705931087,0.205678297125874,
574,574,-121.551363187422567,43.359402951371180,0.205678297125874,
575,575,-121.535236213826010,43.349298749171453,0.205678297125874,
576,576,-121.661617847799960,43.393940828089399,1.971086695327760,
577,577,-121.835965381298934,43.297759776089947,1.971086695327760,
578,578,-121.699869964350512,43.384375962164654,1.971086695327760,
579,579,-121.566836711200381,43.503378868378377,1.971086695327760,
580,580,-121.548471572540336,43.489315871950055,1.971086695327760,
581,581,-121.495842881290741,43.574561795442776,0.622900045357534,
582,582,-121.218517065697995,43.587692909517955,0.234940083321180,
583,583,-121.474229617740093,43.497201204054079,0.622900045357534,
584,584,-121.213448785571643,43.657926960453267,0.622900045357534,
585,585,-121.243081325841558,43.675055788642680,0.622900045357534,
586,586,-121.469620085070687,43.720507073216027,0.696529260068829,
587,587,-121.333911287711885,43.727925572236416,0.696529260068829,
588,588,-121.469437015830579,43.756136505010943,0.696529260068829,
589,589,-121.386689465355687,43.805046127714149,0.696529260068829,
590,590,-121.431829299864091,43.682378718796826,0.696529260068829,
591,591,-119.660890327611924,44.006586308967485,0.858677388012602,
592,592,-119.613709425034187,44.103301307282209,0.858677388012602,
593,593,-119.553355616335921,43.969887671260437,0.858677388012602,
594,594,-119.676060006169052,44.144971604244688,0.858677388012602,
595,595,-119.619485240896324,44.096929547078446,0.858677388012602,
596,596,-119.713735838391699,44.184987512283215,0.201380261240580,
597,597,-119.638311127141890,44.209579906553188,0.201380261240580,
598,598,-119.792963901359258,44.158870860206889,0.201380261240580,
599,599,-119.737431868847125,44.330427081850303,0.201380261240580,
600,600,-119.732706604704504,44.254301602047803,0.201380261240580,
601,601,-120.053041637674369,44.274947733269357,0.521043612459331,
602,602,-120.052435985236912,44.265493885539797,0.521043612459331,
603,603,-120.014173647762505,44.202084180199790,0.521043612459331,
604,604,-120.018269847166437,44.215863247445213,0.521043612459331,
605,605,-119.952164097724278,44.240077564918295,0.521043612459331,
606,606,-119.892551077397172,44.111562635076325,-0.153527676595260,
607,607,-119.892650490202811,44.135394419550323,-0.153527676595260,
608,608,-119.866204121649730,44.319062456896290,-0.153527676595260,
609,609,-119.849381757380684,44.266395629411193,-0.153527676595260,
610,610,-119.873485675675454,44.321994385472863,-0.153527676595260,
611,611,-120.273592637316199,43.802601989999346,0.595680244039650,
612,612,-120.305179801382963,43.964499018591823,0.595680244039650,
613,613,-120.301272278129886,43.901870811041022,0.595680244039650,
614,614,-120.277150937737076,44.003069060086887,0.595680244039650,
615,615,-120.233696947755845,43.910844742060988,0.595680244039650,
616,616,-120.260409444000345,44.067855658293638,0.946965962300414,
617,617,-120.099870278654578,44.060751787758761,0.946965962300414,
618,618,-120.033342724068632,44.147373286363290,0.946965962300414,
619,619,-120.045219385199346,44.129051424089198,0.946965962300414,
620,620,-120.031343919350149,44.156668089374648,0.946965962300414,
621,621,-120.220175407533247,44.419891881955380,0.594666460721208,
622,622,-120.356805286401766,44.317982106685406,0.594666460721208,
623,623,-120.330862751475195,44.256847312458945,0.594666460721208,
624,624,-120.061820486736906,44.341685287101200,0.594666460721208,
625,625,-120.286802308599306,44.281458019467664,0.594666460721208,
626,626,-119.869787986755057,44.359276110826158,0.353101441816995,
627,627,-119.879113689526491,44.355654565923771,0.353101441816995,
628,628,-119.990182196402543,44.344553236631668,0.353101441816995,
629,629,-120.014067560821502,44.366737903957414,0.353101441816995,
630,630,-119.885664449571038,44.358065443132944,0.353101441816995,
631,631,-120.172407965583716,44.257887123783462,0.644815557332171,
632,632,-120.194808104481694,44.251278926519603,0.644815557332171,
633,633,-120.197590589386152,44.269930045484955,0.644815557332171,
634,634,-120.181320245275572,44.273256191293171,0.644815557332171,
635,635,-120.218676801282982,44.135765820652409,0.946965962300414,
636,636,-120.367825829127639,44.127720262623143,0.193436115476671,
637,637,-120.353490207110156,44.303036697781693,0.193436115476671,
638,638,-120.491654528830679,44.181547739510279,0.193436115476671,
639,639,-120.524658365675748,44.140054630393706,0.193436115476671,
640,640,-120.276189886945872,44.211114190970591,0.193436115476671,
641,641,-120.580972224627374,43.971902805714763,-0.379789403485133,
642,642,-120.634387394751570,44.014791828583611,-0.379789403485133,
643,643,-120.550313159067798,43.896201231151338,-0.379789403485133,
644,644,-120.595254725106486,43.995896879156476,-0.379789403485133,
645,645,-120.822890736586885,43.959269769570824,-0.379789403485133,
646,646,-120.473403989980113,44.352233685975420,-0.095304129341462,
647,647,-120.544544008857201,44.353062898595056,-0.095304129341462,
648,648,-120.332644135876194,44.442607164213200,-0.095304129341462,
649,649,-120.354591415913774,44.475286888977905,-0.095304129341462,
650,650,-120.509405687832498,44.326354251152168,-0.095304129341462,
651,651,-120.524148298844125,44.449514550936442,0.008584634642125,
652,652,-120.672660741536845,44.339742418342325,0.008584634642125,
653,653,-120.564305060195920,44.450520909854788,0.008584634642125,
654,654,-120.653952098738671,44.403398024106991,0.008584634642125,
655,655,-120.610778157203072,44.425036373340788,0.008584634642125,
656,656,-120.729244447328369,44.470619540940618,-1.372801879939465,
657,657,-120.774607053238981,44.504385070401554,-1.372801879939465,
658,658,-120.708539852531260,44.469224461473516,-1.372801879939465,
659,659,-120.761247807405880,44.369210711078438,-1.372801879939465,
660,660,-120.786820906695255,44.501926609243867,-1.372801879939465,
661,661,-121.089463409048392,43.724010845485680,0.413322404628444,
662,662,-120.961082590774879,43.753719106317476,0.413322404628444,
663,663,-121.029052275201138,43.758003827607411,0.413322404628444,
664,664,-120.687892128078943,43.687896349401171,0.413322404628444,
665,665,-120.971898380125424,43.631444243536578,0.413322404628444,
666,666,-120.718515059740412,43.803853861890445,0.340936270719942,
667,667,-120.930802680667682,43.893989860578813,0.340936270719942,
668,668,-120.974553007692350,43.921301931617052,0.340936270719942,
669,669,-120.491422731309854,43.879861960703806,0.340936270719942,
670,670,-120.539677926273384,43.882772688204057,0.340936270719942,
671,671,-121.065976814355906,44.102223306702342,-0.460977410445742,
672,672,-120.994851260210453,44.206395423765002,-0.460977410445742,
673,673,-120.885050455216970,44.081662936302735,-0.460977410445742,
674,674,-121.035547471985467,44.248122031088656,-0.460977410445742,
675,675,-121.012738042942487,44.118323801467682,-0.460977410445742,
676,676,-121.079068023670175,44.371149766322276,-0.079091511342217,
677,677,-120.989643378814719,44.342717607837642,-0.079091511342217,
678,678,-120.876730332030377,44.420203273956815,-0.079091511342217,
679,679,-121.110476171087555,44.345813573275620,-0.079091511342217,
680,680,-120.926108588412887,44.305496345222821,-0.460977410445742,
681,681,-121.230940863455942,44.428838404220073,-0.066065000087200,
682,682,-121.172323890149187,44.407645047657923,-0.066065000087200,
683,683,-121.186698230385673,44.419131453910211,-0.066065000087200,
684,684,-121.232758218808442,44.393687143771217,-0.066065000087200,
685,685,-121.147571004366853,44.418314835918864,-0.066065000087200,
686,686,-121.096651497580353,44.437650364211834,-0.012950101920402,
687,687,-120.931563184198353,44.477211009243319,-0.012950101920402,
688,688,-120.906452853432370,44.514840684358035,-0.012950101920402,
689,689,-120.843679516575435,44.539316148321518,-0.012950101920402,
690,690,-121.128116856815382,44.573679883467491,-0.012950101920402,
691,691,-121.260732973287077,44.840623236008355,0.688701685454612,
692,692,-121.661253919259593,44.908097390865521,0.688701685454612,
693,693,-121.667912213501893,45.029428188829513,0.688701685454612,
694,694,-121.472175367854732,44.895720556585047,0.688701685454612,
695,695,-121.180596848421203,44.917517429081329,0.688701685454612,
696,696,-121.183625586529615,45.309229104402220,0.520767880179148,
697,697,-121.278877271209240,45.327979982930856,0.520767880179148,
698,698,-121.431341418050579,45.322583319544833,0.520767880179148,
699,699,-121.289693551259234,45.343500370501886,0.520767880179148,-0.192557553206970
700,700,-121.416002564521307,45.332099577318104,0.520767880179148,
701,701,-121.199800914488264,45.172092544840552,-0.087684445946958,
702,702,-121.536946533970706,45.138711365891879,-0.087684445946958,
703,703,-121.441953233163872,45.261244942715336,-0.087684445946958,
704,704,-121.590949700742101,45.167839312938440,-0.087684445946958,
705,705,-121.601713086400139,45.185889718569967,-0.087684445946958,
706,706,-120.697313759678252,44.759620183156926,-1.530372436189628,
707,707,-120.803388912449520,44.556659911908980,-1.530372436189628,
708,708,-120.599782361208440,44.562544500639774,-1.530372436189628,
709,709,-120.707851594812951,44.604456180232773,-1.530372436189628,
710,710,-120.774244464422452,44.593329611401884,-1.530372436189628,
711,711,-121.023741852360899,44.728218484562603,0.026811055777312,
712,712,-121.089710644450236,44.740515718602921,0.026811055777312,
713,713,-121.002081571025769,44.679145469960531,0.026811055777312,
714,714,-121.047102219186343,44.772509733486743,0.026811055777312,
715,715,-120.986813501896506,44.683194733835137,0.026811055777312,
716,716,-121.855227705593279,45.417641736338851,1.194646727479030,1.194646727479030
717,717,-121.744530435300987,45.366394477569486,1.194646727479030,1.194646727479030
718,718,-121.849559135593552,45.390641142538072,1.194646727479030,1.194646727479030
719,719,-121.854557348261153,45.397186405988066,1.194646727479030,1.194646727479030
720,720,-121.877631036951698,45.359202697803084,1.194646727479030,1.194646727479030
721,721,-121.836946479489143,45.249843217855982,1.098855829079123,1.943725530962141
722,722,-121.756079107771143,45.306688132193244,1.098855829079123,1.098855829079123
723,723,-121.805659107621295,45.260299118708645,1.098855829079123,1.098855829079123
724,724,-121.846574869727249,45.292715426808513,1.098855829079123,1.098855829079123
725,725,-121.798888821312346,45.288514671967675,1.098855829079123,1.098855829079123
726,726,-122.024693288058302,45.341563290936733,1.943725530962141,1.943725530962141
727,727,-121.711152504407835,45.224564812499125,1.943725530962141,1.943725530962141
728,728,-121.930413447338537,45.228381230932882,1.943725530962141,1.943725530962141
729,729,-121.949931989783067,45.275247612551766,1.943725530962141,1.943725530962141
730,730,-121.980009191838690,45.251274936737900,1.943725530962141,1.943725530962141
731,731,-121.872473156033323,45.465403572604203,-0.402812229403892,-0.402812229403892
732,732,-122.024234018103982,45.435777465765682,-0.402812229403892,-0.402812229403892
733,733,-122.153101117795416,45.432158379412442,-0.402812229403892,-0.402812229403892
734,734,-122.033785040560701,45.402081317997670,-0.402812229403892,-0.402812229403892
735,735,-121.849580482761780,45.438116268448425,-0.402812229403892,-0.402812229403892
736,736,-122.053856295453386,45.663492085357916,2.017248150773577,2.017248150773577
737,737,-122.165001149074214,45.570429120890822,2.017248150773577,2.017248150773577
738,738,-121.966972191036518,45.709493443691315,3.016158233281746,2.017248150773577
739,739,-121.994932235094666,45.688004344080127,2.017248150773577,2.017248150773577
740,740,-122.016867571965008,45.678965310780825,2.017248150773577,2.017248150773577
741,741,-122.414496455432868,46.165284503608291,-1.011144453352081,-1.011144453352081
742,742,-122.450569957759853,46.112600780538287,-1.011144453352081,-1.011144453352081
743,743,-122.235587578166985,46.157472739165314,-1.011144453352081,-1.011144453352081
744,744,-122.340588421552354,46.084990490253119,-1.011144453352081,-1.011144453352081
745,745,-122.673772404308693,46.005393339248144,-1.011144453352081,-1.011144453352081
746,746,-122.195364861826931,43.516666612725146,0.995204122724993,
747,747,-122.164667538431559,43.510508967926285,0.995204122724993,
748,748,-122.282981444964093,43.490132515931805,0.995204122724993,
749,749,-122.354616510968469,43.538184090390928,0.995204122724993,
750,750,-122.312654515115241,43.540650140491948,0.995204122724993,
751,751,-122.379060888174536,43.667628805289382,0.890070467917687,
752,752,-122.303028898620710,43.657221893213261,0.890070467917687,
753,753,-122.403640335669820,43.703155210435625,0.890070467917687,
754,754,-122.296667498775321,43.631904305255091,0.890070467917687,
755,755,-122.327219374951596,43.597514306908977,0.890070467917687,
756,756,-121.996449839913282,43.643890420814728,0.919229995698842,
757,757,-122.148520612415723,43.680733977176430,0.919229995698842,
758,758,-122.061489437686873,43.629174424747475,0.919229995698842,
759,759,-122.143081467599586,43.584689942163038,0.919229995698842,
760,760,-122.249374462930234,43.664796692460129,0.919229995698842,
761,761,-122.221644134386167,43.748487813760448,2.852890093154447,
762,762,-122.164942376231807,43.743744914189051,2.852890093154447,
763,763,-122.149105582684570,43.760422545398114,2.852890093154447,
764,764,-122.275130201113939,43.777005721617343,2.852890093154447,
765,765,-122.105430535048754,43.705797986742368,2.852890093154447,
766,766,-122.565040742228007,43.695411825460781,1.440041922253223,
767,767,-122.419484554996131,43.442594160336341,-0.050247679886597,
768,768,-122.439926124156443,43.647380425276708,-0.050247679886597,
769,769,-122.413517990848334,43.645865453615158,-0.050247679886597,
770,770,-122.416130590054820,43.656916463707432,-0.050247679886597,
771,771,-122.215518812194375,43.918273765155618,0.339420968983138,
772,772,-122.231887485098071,43.905863345653074,0.339420968983138,
773,773,-122.211283472830360,43.869197458633550,0.339420968983138,
774,774,-122.193811804362269,43.907604381377382,2.028333058945198,
775,775,-122.054414608818718,43.700400130877711,0.339420968983138,
776,776,-122.771368753227875,43.783157978597103,2.648911229652296,
777,777,-122.652191521606369,43.873291643118478,2.648911229652296,
778,778,-122.540111137861118,43.835095835073901,2.648911229652296,
779,779,-122.631398263075027,43.826379897176253,2.648911229652296,
780,780,-122.521291526403445,43.807199535604525,2.648911229652296,
781,781,-122.492539446882176,43.845766820950530,4.248774098916765,
782,782,-122.522002584948211,43.927684212072791,4.248774098916765,
783,783,-122.421774332448933,43.947577241892873,4.248774098916765,
784,784,-122.321832048764009,44.001794048782187,4.248774098916765,
785,785,-122.511472489405094,43.864629522676239,4.248774098916765,
786,786,-122.629557347378068,43.679511520697645,1.440041922253223,
787,787,-122.790530339918405,43.709983788939667,1.440041922253223,
788,788,-122.656062934854219,43.611872761961820,1.440041922253223,
789,789,-122.743185836718283,43.698833842989529,1.440041922253223,
790,790,-122.599144967293171,43.632396207529894,1.440041922253223,
791,791,-122.092407744564468,44.162253356567589,0.287993259663234,
792,792,-122.158991275017229,44.139631100968472,0.435440433085096,
793,793,-122.067102456739633,44.076264523661393,2.028333058945198,
794,794,-121.968937595331454,44.046384590661887,0.435440433085096,
795,795,-121.967258085138951,43.984255282085257,0.435440433085096,
796,796,-122.005786291223842,44.337213119805142,0.287993259663234,
797,797,-121.968011320593746,44.152595572167115,0.435440433085096,
798,798,-122.088895651481096,44.361978248494779,0.287993259663234,
799,799,-121.973569638331924,44.464979227910987,0.287993259663234,
800,800,-122.126346258480737,44.268773323817697,0.287993259663234,
801,801,-121.873870025467227,43.953528404688655,2.028333058945198,
802,802,-122.156755672882809,44.044834668386386,2.028333058945198,
803,803,-122.166909025057464,44.089071035769223,2.028333058945198,
804,804,-122.066230605655676,44.035467638672912,2.028333058945198,
805,805,-121.953403391664835,43.888474033854209,2.028333058945198,
806,806,-122.291988667498686,44.250682219515625,1.074474490296916,
807,807,-122.280779901320614,44.270554383102649,1.074474490296916,
808,808,-122.264394292438169,44.191540762722582,1.074474490296916,
809,809,-122.158753228579030,44.228104180688604,1.074474490296916,
810,810,-122.288930701177833,44.261507422206137,1.074474490296916,
811,811,-122.230174547605145,44.199309868751300,5.162975460749792,
812,812,-122.380272871525449,44.114372648427036,5.162975460749792,
813,813,-122.295024992417666,44.061900053773115,5.162975460749792,
814,814,-122.293233989953080,44.158439846418673,2.028333058945198,
815,815,-122.353352806249291,44.110512209738999,5.162975460749792,
816,816,-122.416534696106282,44.214573781902004,4.786410008935562,
817,817,-122.719011025455416,44.121369246115592,4.786410008935562,
818,818,-122.640794010445461,44.105355152102277,4.786410008935562,
819,819,-122.527403297059209,44.126246121086865,4.786410008935562,
820,820,-122.601476106271775,44.066566283555289,4.786410008935562,
821,821,-122.057997436790117,44.785566105281134,1.563242800965812,
822,822,-121.849148688488583,44.756263552980613,1.563242800965812,
823,823,-122.138975726925480,44.753132641254297,1.563242800965812,
824,824,-121.799474476532396,44.769814204943259,,
825,825,-122.126166321641961,44.798118652503035,1.563242800965812,
826,826,-121.816545543363304,44.543843405325674,-0.081710753419384,
827,827,-121.815297038755318,44.658145057652746,-0.081710753419384,
828,828,-121.895047289159550,44.541218002502319,-0.081710753419384,
829,829,-122.118065421066547,44.733547059895045,1.563242800965812,
830,830,-121.987283967630958,44.516133448917458,-0.081710753419384,
831,831,-122.273731553614425,44.702245515034463,0.132643883934788,
832,832,-122.177907497524643,44.707512842724043,-0.081710753419384,
833,833,-122.325792073401374,44.698966340422942,0.132643883934788,
834,834,-122.231694098440812,44.700292028647596,0.132643883934788,
835,835,-122.190488954145849,44.719586662483266,0.132643883934788,
836,836,-122.250103415679689,44.828601063226984,1.410877116228994,
837,837,-122.331660906282991,44.790853962577160,1.410877116228994,
838,838,-122.460170795486079,44.853100868404624,,
839,839,-122.220802763675010,44.855692727335509,1.410877116228994,
840,840,-122.168693146454757,44.827492832812482,1.410877116228994,
841,841,-122.090704989570497,44.436757074177876,0.556220408663130,
842,842,-122.178936270910640,44.458919331116647,0.556220408663130,
843,843,-122.277455700150028,44.462018701908335,0.556220408663130,
844,844,-122.237686448906857,44.485757900391206,0.556220408663130,
845,845,-122.086806833524804,44.496446850417271,0.556220408663130,
846,846,-122.273031229000765,44.342714384717397,2.665174019725020,
847,847,-122.234093000379687,44.369835997336793,2.665174019725020,
848,848,-122.344551331191553,44.443848139261092,2.665174019725020,
849,849,-122.272597860358076,44.377793675682540,2.665174019725020,
850,850,-122.263324598891643,44.333885833360910,2.665174019725020,
851,851,-122.267581901647475,44.625539376698612,0.036195687797266,
852,852,-122.390063529424197,44.509863314202903,0.036195687797266,
853,853,-122.525026306486836,44.483402325230486,0.036195687797266,
854,854,-122.408872038564823,44.490166399499174,0.036195687797266,
855,855,-122.510294320872674,44.509187653196989,0.036195687797266,
856,856,-122.003482797323045,44.841627026851654,-1.067685623616258,
857,857,-122.171642743009897,44.927842455492055,-1.067685623616258,
858,858,-122.031067187677877,44.919534849831791,-1.067685623616258,
859,859,-122.048010380088726,45.014340206056488,-1.067685623616258,
860,860,-122.096962967738875,44.860312595599794,-1.067685623616258,
861,861,-121.936445351325858,44.824454476834489,1.563242800965812,
862,862,-121.916517632103080,44.927397932536906,-1.079299982507886,
863,863,-121.860460553522273,44.944082543719162,-1.079299982507886,
864,864,-121.793499588804025,44.880569084186732,-1.079299982507886,
865,865,-121.891525089575850,45.029874906049031,-1.079299982507886,
866,866,-121.948394109386811,45.102462911966313,0.149656035692682,
867,867,-121.807865855673299,45.138189094867982,0.149656035692682,
868,868,-121.872465444915349,45.063290637410148,0.149656035692682,
869,869,-121.783215378041461,45.177787059949821,0.149656035692682,
870,870,-121.722507590888199,45.127605002146254,0.149656035692682,
871,871,-122.049460140568556,45.064341838357052,-1.378540986199542,
872,872,-122.178836194457915,45.089041747510066,-1.378540986199542,
873,873,-122.205853704370611,45.232328534789076,-1.378540986199542,
874,874,-122.065057736262702,45.211088879497652,-1.378540986199542,
875,875,-122.056972954471746,45.235353230824387,-1.378540986199542,
876,876,-122.187953761728807,45.291078043959828,1.007404829701284,
877,877,-122.064887833138982,45.265532196434322,1.007404829701284,
878,878,-122.337318600017227,45.322706836021894,1.007404829701284,
879,879,-122.198906870354847,45.294066866185119,1.007404829701284,
880,880,-122.321037212370584,45.317592203594586,1.007404829701284,
881,881,-123.875905835596257,45.144659370980889,4.129100875122241,
882,882,-123.830904714801534,45.076630445609908,4.129100875122241,
883,883,-123.811955416462183,45.118857252981570,4.129100875122241,
884,884,-123.920119597542907,45.139391076051879,4.129100875122241,
885,885,-123.885158117984247,45.142638321233051,4.129100875122241,
886,886,-123.606318528133386,45.314952414244829,2.093328414653443,
887,887,-123.906559616934317,45.190963836877188,2.093328414653443,
888,888,-123.955419811861589,45.194815218527538,2.093328414653443,
